도착_행정동코드,연도,분기,연도분기,연령대,HE_이동인구,WE_이동인구,EE_이동인구,합계_이동인구
1101054,2024,4,2024Q4,80,5926.83,354.27,5732.72,12013.82
1101055,2020,1,2020Q1,0,3136.73,271.68,3443.1,6851.51
1101055,2020,1,2020Q1,10,10582.74,942.09,6677.88,18202.71
1101055,2020,1,2020Q1,20,4097.75,555.63,6698.04,11351.42
1101055,2020,1,2020Q1,30,8706.539999999999,1172.76,9564.87,19444.17
1101055,2020,1,2020Q1,40,21438.11,3772.87,18055.739999999998,43266.72
1101055,2020,1,2020Q1,50,25847.76,4631.14,21020.9,51499.8
1101055,2020,1,2020Q1,60,17978.34,2626.06,12861.25,33465.65
1101055,2020,1,2020Q1,70,8747.91,1124.15,4763.79,14635.849999999999
1101055,2020,1,2020Q1,80,3829.34,250.29999999999998,2239.93,6319.57
1101055,2020,2,2020Q2,0,4854.39,288.03,3204.17,8346.59
1101055,2020,2,2020Q2,10,11557.25,840.14,7296.719999999999,19694.11
1101055,2020,2,2020Q2,20,5424.5,623.6899999999999,9705.28,15753.470000000001
1101055,2020,2,2020Q2,30,11797.12,1627.75,14031.09,27455.96
1101055,2020,2,2020Q2,40,26936.77,4644.49,22174.68,53755.94
1101055,2020,2,2020Q2,50,31575.85,5744.34,26194.19,63514.380000000005
1101055,2020,2,2020Q2,60,21635.46,3137.52,15420.83,40193.81
1101055,2020,2,2020Q2,70,10247.53,1117.48,5771.85,17136.86
1101055,2020,2,2020Q2,80,4590.37,357.02,3051.97,7999.359999999999
1101055,2020,3,2020Q3,0,3669.54,257.34,3843.48,7770.360000000001
1101055,2020,3,2020Q3,10,9610.53,892.53,6259.36,16762.420000000002
1101055,2020,3,2020Q3,20,4216.54,571.85,7297.42,12085.810000000001
1101055,2020,3,2020Q3,30,9601.99,1492.56,11482.17,22576.72
1101055,2020,3,2020Q3,40,23371.37,4271.65,19363.21,47006.229999999996
1101055,2020,3,2020Q3,50,26312.15,5411.71,21323.69,53047.55
1101055,2020,3,2020Q3,60,18865.649999999998,3252.91,13676.71,35795.27
1101055,2020,3,2020Q3,70,9423.6,1106.59,5192.46,15722.650000000001
1101055,2020,3,2020Q3,80,4543.4,308.40999999999997,2507.98,7359.789999999999
1101055,2020,4,2020Q4,0,4700.41,120.1,3261.37,8081.88
1101055,2020,4,2020Q4,10,11234.37,898.53,6348.21,18481.11
1101055,2020,4,2020Q4,20,5261.08,397.98,7273.97,12933.029999999999
1101055,2020,4,2020Q4,30,10405.63,1154.71,11539.31,23099.65
1101055,2020,4,2020Q4,40,27657.170000000002,3921.63,20720.34,52299.14
1101055,2020,4,2020Q4,50,34093.4,5247.61,26570.29,65911.3
1101055,2020,4,2020Q4,60,25669.03,3155.94,18111.61,46936.58
1101055,2020,4,2020Q4,70,10953.45,1049.66,6256.9800000000005,18260.09
1101055,2020,4,2020Q4,80,5539.18,298.33,2891.02,8728.53
1101055,2021,1,2021Q1,0,3809.34,239.39000000000001,3271.25,7319.98
1101055,2021,1,2021Q1,10,9541.49,826.3,5602.68,15970.47
1101055,2021,1,2021Q1,20,3404.79,325.76,5645.46,9376.01
1101055,2021,1,2021Q1,30,7379.87,914.91,9239.58,17534.36
1101055,2021,1,2021Q1,40,20929.89,3514.05,17376.05,41819.99
1101055,2021,1,2021Q1,50,26116.33,4203.8,20688.74,51008.87
1101055,2021,1,2021Q1,60,19598.01,2403.05,14046.0,36047.06
1101055,2021,1,2021Q1,70,8865.710000000001,927.52,5235.36,15028.59
1101055,2021,1,2021Q1,80,4316.52,289.08,2029.07,6634.67
1101055,2021,2,2021Q2,0,6905.1,296.78999999999996,4998.28,12200.17
1101055,2021,2,2021Q2,10,11424.25,973.24,6476.59,18874.08
1101055,2021,2,2021Q2,20,5100.38,659.29,7990.85,13750.52
1101055,2021,2,2021Q2,30,10906.46,1319.9,13347.85,25574.21
1101055,2021,2,2021Q2,40,26467.97,4444.68,22780.15,53692.8
1101055,2021,2,2021Q2,50,30042.84,5437.58,26283.31,61763.729999999996
1101055,2021,2,2021Q2,60,23190.56,3486.2,17896.38,44573.14
1101055,2021,2,2021Q2,70,11758.53,1233.74,6719.56,19711.83
1101055,2021,2,2021Q2,80,7047.99,422.96999999999997,3681.57,11152.53
1101055,2021,3,2021Q3,0,4197.04,228.53,3204.48,7630.049999999999
1101055,2021,3,2021Q3,10,9068.79,871.19,5388.77,15328.750000000002
1101055,2021,3,2021Q3,20,4014.81,378.94,6744.09,11137.84
1101055,2021,3,2021Q3,30,8666.9,901.6,10516.78,20085.28
1101055,2021,3,2021Q3,40,21913.65,3472.52,18834.02,44220.19
1101055,2021,3,2021Q3,50,24785.12,4457.64,20822.67,50065.42999999999
1101055,2021,3,2021Q3,60,19126.48,2916.71,14789.8,36832.99
1101055,2021,3,2021Q3,70,10165.04,1020.17,6022.08,17207.29
1101055,2021,3,2021Q3,80,5618.34,489.91999999999996,3017.71,9125.970000000001
1101055,2021,4,2021Q4,0,4213.15,220.63,4225.85,8659.630000000001
1101055,2021,4,2021Q4,10,9495.92,1021.6,6266.26,16783.78
1101055,2021,4,2021Q4,20,4652.01,489.57,7123.05,12264.630000000001
1101055,2021,4,2021Q4,30,9296.039999999999,1051.09,12082.58,22429.71
1101055,2021,4,2021Q4,40,23490.23,3890.18,20361.56,47741.97
1101055,2021,4,2021Q4,50,28912.94,5058.19,26304.54,60275.67
1101055,2021,4,2021Q4,60,24251.69,3535.61,19832.8,47620.1
1101055,2021,4,2021Q4,70,10615.66,1004.81,6971.53,18592.0
1101055,2021,4,2021Q4,80,6828.6,352.42,4078.27,11259.29
1101055,2022,1,2022Q1,0,4001.52,119.87,3027.71,7149.1
1101055,2022,1,2022Q1,10,8185.11,803.62,5456.99,14445.72
1101055,2022,1,2022Q1,20,3662.61,241.20999999999998,4874.29,8778.11
1101055,2022,1,2022Q1,30,6826.63,798.56,8218.039999999999,15843.23
1101055,2022,1,2022Q1,40,18521.93,2920.6,15350.11,36792.64
1101055,2022,1,2022Q1,50,23716.75,4066.0899999999997,19392.43,47175.270000000004
1101055,2022,1,2022Q1,60,20276.88,3078.16,15455.3,38810.34
1101055,2022,1,2022Q1,70,8931.68,923.3100000000001,5624.22,15479.21
1101055,2022,1,2022Q1,80,6231.66,249.48,2740.64,9221.779999999999
1101055,2022,2,2022Q2,0,6734.95,437.06,6799.52,13971.53
1101055,2022,2,2022Q2,10,10558.62,1343.62,8414.56,20316.800000000003
1101055,2022,2,2022Q2,20,6108.22,551.45,8808.449999999999,15468.119999999999
1101055,2022,2,2022Q2,30,11066.84,1237.07,16066.15,28370.059999999998
1101055,2022,2,2022Q2,40,27163.74,4240.49,26143.57,57547.8
1101055,2022,2,2022Q2,50,32977.34,5685.44,34820.33,73483.11
1101055,2022,2,2022Q2,60,31752.84,4286.36,29670.86,65710.06
1101055,2022,2,2022Q2,70,14244.19,1783.57,10396.57,26424.33
1101055,2022,2,2022Q2,80,9707.78,758.68,5982.03,16448.49
1101055,2022,3,2022Q3,0,4849.36,480.43,6508.65,11838.439999999999
1101055,2022,3,2022Q3,10,9046.9,988.21,7853.99,17889.1
1101055,2022,3,2022Q3,20,4566.04,419.44,7145.91,12131.39
1101055,2022,3,2022Q3,30,8444.03,1018.1899999999999,12344.199999999999,21806.42
1101055,2022,3,2022Q3,40,23189.17,3950.11,22702.47,49841.75
1101055,2022,3,2022Q3,50,26423.17,4835.43,27102.51,58361.11
1101055,2022,3,2022Q3,60,23708.62,3350.58,21564.3,48623.5
1101055,2022,3,2022Q3,70,11679.97,1103.99,8249.82,21033.78
1101055,2022,3,2022Q3,80,8653.13,537.54,4766.78,13957.449999999997
1101055,2022,4,2022Q4,0,5033.8,441.09,5509.78,10984.67
1101055,2022,4,2022Q4,10,11143.06,1087.19,7710.42,19940.67
1101055,2022,4,2022Q4,20,6583.15,487.37,7224.57,14295.09
1101055,2022,4,2022Q4,30,10287.13,1275.78,13234.42,24797.33
1101055,2022,4,2022Q4,40,26019.96,3967.96,23023.87,53011.78999999999
1101055,2022,4,2022Q4,50,32171.77,5280.47,29808.02,67260.26
1101055,2022,4,2022Q4,60,29585.94,4185.63,23852.36,57623.93
1101055,2022,4,2022Q4,70,13558.48,1307.05,8797.35,23662.879999999997
1101055,2022,4,2022Q4,80,8838.91,556.77,4989.88,14385.560000000001
1101055,2023,1,2023Q1,0,5400.63,36.15,6002.07,11438.849999999999
1101055,2023,1,2023Q1,10,9026.15,1018.54,6925.99,16970.68
1101055,2023,1,2023Q1,20,4147.32,386.09,4526.93,9060.34
1101055,2023,1,2023Q1,30,7367.64,862.68,8731.619999999999,16961.94
1101055,2023,1,2023Q1,40,18730.25,3243.87,18051.420000000002,40025.54
1101055,2023,1,2023Q1,50,25137.55,4279.87,22725.12,52142.53999999999
1101055,2023,1,2023Q1,60,24317.66,3199.46,18967.44,46484.56
1101055,2023,1,2023Q1,70,12075.12,1088.09,7570.139999999999,20733.35
1101055,2023,1,2023Q1,80,7562.52,453.48,4876.96,12892.96
1101055,2023,2,2023Q2,0,5244.79,633.2,7322.42,13200.41
1101055,2023,2,2023Q2,10,9784.53,1510.85,7875.04,19170.420000000002
1101055,2023,2,2023Q2,20,6839.48,744.62,8166.97,15751.07
1101055,2023,2,2023Q2,30,9630.26,1231.96,13254.84,24117.06
1101055,2023,2,2023Q2,40,23377.85,3889.07,23154.16,50421.08
1101055,2023,2,2023Q2,50,29464.25,5119.0599999999995,27712.69,62296.0
1101055,2023,2,2023Q2,60,26881.56,3952.2799999999997,23201.75,54035.59
1101055,2023,2,2023Q2,70,14269.13,1419.39,9828.66,25517.18
1101055,2023,2,2023Q2,80,10240.26,500.05,6478.89,17219.2
1101055,2023,3,2023Q3,0,5905.17,413.28,5960.139999999999,12278.59
1101055,2023,3,2023Q3,10,10527.99,1551.0,8153.8,20232.79
1101055,2023,3,2023Q3,20,5051.01,591.71,8451.42,14094.14
1101055,2023,3,2023Q3,30,9284.74,1207.72,12676.03,23168.489999999998
1101055,2023,3,2023Q3,40,21341.53,3616.14,21596.63,46554.3
1101055,2023,3,2023Q3,50,26798.09,4958.05,24356.4,56112.54
1101055,2023,3,2023Q3,60,24725.58,3465.43,20273.16,48464.17
1101055,2023,3,2023Q3,70,12620.039999999999,1265.26,8527.53,22412.83
1101055,2023,3,2023Q3,80,9077.33,403.53,5164.56,14645.420000000002
1101055,2023,4,2023Q4,0,7141.17,357.48,5938.22,13436.869999999999
1101055,2023,4,2023Q4,10,9115.19,1284.53,7161.22,17560.940000000002
1101055,2023,4,2023Q4,20,5334.74,578.98,6482.83,12396.55
1101055,2023,4,2023Q4,30,9423.19,1097.59,12078.68,22599.46
1101055,2023,4,2023Q4,40,22999.11,3734.76,21512.44,48246.31
1101055,2023,4,2023Q4,50,32297.69,5423.24,27597.41,65318.34
1101055,2023,4,2023Q4,60,29994.02,4459.8099999999995,23169.25,57623.08
1101055,2023,4,2023Q4,70,14587.94,1478.6,9778.55,25845.09
1101055,2023,4,2023Q4,80,9851.87,614.4,5016.3,15482.57
1101055,2024,1,2024Q1,0,4863.79,517.49,6564.28,11945.56
1101055,2024,1,2024Q1,10,8154.44,836.94,7296.47,16287.849999999999
1101055,2024,1,2024Q1,20,4236.32,427.47999999999996,5371.18,10034.98
1101055,2024,1,2024Q1,30,7854.49,680.09,9997.77,18532.35
1101055,2024,1,2024Q1,40,18806.59,2880.31,18311.22,39998.12
1101055,2024,1,2024Q1,50,26191.85,4148.74,22419.86,52760.45
1101055,2024,1,2024Q1,60,26828.51,3501.93,20125.67,50456.11
1101055,2024,1,2024Q1,70,13054.57,1389.22,8395.51,22839.3
1101055,2024,1,2024Q1,80,8653.01,664.99,4989.92,14307.92
1101055,2024,2,2024Q2,0,5743.82,371.63,7458.84,13574.29
1101055,2024,2,2024Q2,10,8277.619999999999,1380.46,6904.76,16562.839999999997
1101055,2024,2,2024Q2,20,5059.28,786.6,6161.52,12007.400000000001
1101055,2024,2,2024Q2,30,9195.78,1074.82,11682.24,21952.84
1101055,2024,2,2024Q2,40,22075.51,4002.92,21852.15,47930.58
1101055,2024,2,2024Q2,50,27949.5,5083.16,26633.29,59665.950000000004
1101055,2024,2,2024Q2,60,27045.17,4527.67,23425.57,54998.409999999996
1101055,2024,2,2024Q2,70,13820.74,1411.78,9076.98,24309.5
1101055,2024,2,2024Q2,80,9886.95,577.55,5238.7300000000005,15703.23
1101055,2024,3,2024Q3,0,5146.38,219.88,5640.92,11007.18
1101055,2024,3,2024Q3,10,8588.27,1261.47,7035.81,16885.55
1101055,2024,3,2024Q3,20,3209.24,434.45,4677.24,8320.93
1101055,2024,3,2024Q3,30,7414.19,878.47,10150.45,18443.11
1101055,2024,3,2024Q3,40,17947.83,3295.67,18779.170000000002,40022.67
1101055,2024,3,2024Q3,50,23688.04,4472.82,21573.29,49734.15
1101055,2024,3,2024Q3,60,23121.149999999998,3655.83,18317.13,45094.11
1101055,2024,3,2024Q3,70,12434.81,1397.36,7691.37,21523.54
1101055,2024,3,2024Q3,80,10851.04,595.68,4782.75,16229.470000000001
1101055,2024,4,2024Q4,0,5196.05,128.43,5125.42,10449.900000000001
1101055,2024,4,2024Q4,10,11751.24,1196.25,7769.82,20717.309999999998
1101055,2024,4,2024Q4,20,4685.31,591.41,5843.62,11120.34
1101055,2024,4,2024Q4,30,8543.97,945.51,11292.449999999999,20781.93
1101055,2024,4,2024Q4,40,21518.08,3478.7799999999997,19201.63,44198.490000000005
1101055,2024,4,2024Q4,50,28294.76,4620.16,24409.15,57324.07
1101055,2024,4,2024Q4,60,26045.23,3919.2,20808.48,50772.91
1101055,2024,4,2024Q4,70,13154.890000000001,1442.03,9319.85,23916.770000000004
1101055,2024,4,2024Q4,80,10741.19,459.57,5143.79,16344.55
1101056,2020,1,2020Q1,0,3725.38,28.13,3125.71,6879.22
1101056,2020,1,2020Q1,10,7909.3,809.19,5408.34,14126.83
1101056,2020,1,2020Q1,20,2203.32,147.44,2046.0,4396.76
1101056,2020,1,2020Q1,30,5531.63,710.1,3807.9,10049.630000000001
1101056,2020,1,2020Q1,40,19246.4,2894.5,13275.85,35416.75
1101056,2020,1,2020Q1,50,40144.83,4758.83,27476.079999999998,72379.74
1101056,2020,1,2020Q1,60,34632.59,3502.33,19131.38,57266.3
1101056,2020,1,2020Q1,70,13540.06,1193.12,6140.08,20873.260000000002
1101056,2020,1,2020Q1,80,5059.57,190.31,2643.44,7893.32
1101056,2020,2,2020Q2,0,4203.98,220.84,4228.25,8653.07
1101056,2020,2,2020Q2,10,8095.91,1631.28,5886.85,15614.04
1101056,2020,2,2020Q2,20,2386.52,288.28,2094.32,4769.120000000001
1101056,2020,2,2020Q2,30,5816.96,826.52,4711.01,11354.49
1101056,2020,2,2020Q2,40,21474.41,3592.2,16366.05,41432.66
1101056,2020,2,2020Q2,50,42826.56,5394.74,33613.39,81834.69
1101056,2020,2,2020Q2,60,39394.82,4147.12,24777.489999999998,68319.43
1101056,2020,2,2020Q2,70,14487.37,1728.12,7886.3,24101.79
1101056,2020,2,2020Q2,80,5342.18,241.79,3250.05,8834.02
1101056,2020,3,2020Q3,0,2858.69,373.71,3206.25,6438.65
1101056,2020,3,2020Q3,10,6489.78,745.07,4724.27,11959.119999999999
1101056,2020,3,2020Q3,20,1977.3799999999999,140.37,1791.5,3909.25
1101056,2020,3,2020Q3,30,5059.95,820.4,3832.96,9713.31
1101056,2020,3,2020Q3,40,18569.31,3395.2,13403.16,35367.67
1101056,2020,3,2020Q3,50,36880.17,5284.55,26609.25,68773.97
1101056,2020,3,2020Q3,60,33703.76,4064.06,20179.85,57947.67
1101056,2020,3,2020Q3,70,12574.39,1292.22,6742.98,20609.589999999997
1101056,2020,3,2020Q3,80,4979.23,278.59999999999997,3048.07,8305.9
1101056,2020,4,2020Q4,0,2284.86,128.36,2493.77,4906.99
1101056,2020,4,2020Q4,10,5902.19,680.5,3766.48,10349.17
1101056,2020,4,2020Q4,20,2146.7,104.13,1881.96,4132.79
1101056,2020,4,2020Q4,30,5177.12,640.64,4097.08,9914.84
1101056,2020,4,2020Q4,40,19449.41,2737.71,13788.039999999999,35975.159999999996
1101056,2020,4,2020Q4,50,40010.68,4692.91,28202.399999999998,72905.98999999999
1101056,2020,4,2020Q4,60,36164.89,4030.56,21884.25,62079.7
1101056,2020,4,2020Q4,70,13599.5,1252.96,7055.91,21908.37
1101056,2020,4,2020Q4,80,5026.79,240.24,2763.64,8030.67
1101056,2021,1,2021Q1,0,2584.1,156.45,1990.1399999999999,4730.69
1101056,2021,1,2021Q1,10,5689.48,579.6,3817.81,10086.89
1101056,2021,1,2021Q1,20,1969.95,169.53,1558.17,3697.65
1101056,2021,1,2021Q1,30,4503.21,574.19,3246.41,8323.81
1101056,2021,1,2021Q1,40,18120.25,2710.15,12471.82,33302.22
1101056,2021,1,2021Q1,50,37848.33,4372.07,24117.26,66337.66
1101056,2021,1,2021Q1,60,36026.08,3668.71,20387.48,60082.270000000004
1101056,2021,1,2021Q1,70,12301.36,1357.25,6198.23,19856.84
1101056,2021,1,2021Q1,80,4285.6,269.52,2705.0,7260.120000000001
1101056,2021,2,2021Q2,0,4321.32,535.16,3638.6,8495.08
1101056,2021,2,2021Q2,10,7498.06,1875.57,5653.35,15026.980000000001
1101056,2021,2,2021Q2,20,2571.43,309.88,2231.12,5112.43
1101056,2021,2,2021Q2,30,5962.54,881.92,5316.0599999999995,12160.52
1101056,2021,2,2021Q2,40,21783.74,3517.66,16776.13,42077.53
1101056,2021,2,2021Q2,50,40177.93,5148.84,28949.19,74275.96
1101056,2021,2,2021Q2,60,38132.57,4423.25,24087.37,66643.19
1101056,2021,2,2021Q2,70,14300.6,1544.25,7608.41,23453.260000000002
1101056,2021,2,2021Q2,80,6935.57,345.19,3767.75,11048.509999999998
1101056,2021,3,2021Q3,0,3041.62,312.48,2544.41,5898.51
1101056,2021,3,2021Q3,10,6679.88,803.25,4551.69,12034.82
1101056,2021,3,2021Q3,20,2240.82,200.01999999999998,2020.17,4461.01
1101056,2021,3,2021Q3,30,5013.07,578.48,4084.02,9675.57
1101056,2021,3,2021Q3,40,18435.53,2865.18,13417.53,34718.24
1101056,2021,3,2021Q3,50,35064.45,4937.7699999999995,24643.85,64646.06999999999
1101056,2021,3,2021Q3,60,34092.24,4160.89,21926.59,60179.72
1101056,2021,3,2021Q3,70,13423.34,1419.99,6927.23,21770.559999999998
1101056,2021,3,2021Q3,80,7367.94,495.21,3454.6,11317.75
1101056,2021,4,2021Q4,0,3614.43,466.21999999999997,2104.51,6185.16
1101056,2021,4,2021Q4,10,7624.28,996.35,4981.66,13602.289999999999
1101056,2021,4,2021Q4,20,2767.0299999999997,242.7,2376.19,5385.92
1101056,2021,4,2021Q4,30,5553.15,665.65,4768.94,10987.739999999998
1101056,2021,4,2021Q4,40,19303.06,3095.76,14851.18,37250.0
1101056,2021,4,2021Q4,50,38823.19,5111.37,28945.46,72880.02
1101056,2021,4,2021Q4,60,38870.27,5027.21,25486.11,69383.59
1101056,2021,4,2021Q4,70,15312.11,1261.63,8386.26,24960.0
1101056,2021,4,2021Q4,80,7290.14,420.46,4229.6900000000005,11940.29
1101056,2022,1,2022Q1,0,2554.95,417.52,3160.57,6133.04
1101056,2022,1,2022Q1,10,6574.26,787.57,4295.51,11657.34
1101056,2022,1,2022Q1,20,2277.16,162.06,1636.11,4075.33
1101056,2022,1,2022Q1,30,4454.72,544.87,3205.24,8204.83
1101056,2022,1,2022Q1,40,15871.3,2519.99,11930.01,30321.300000000003
1101056,2022,1,2022Q1,50,34116.36,3954.12,23768.59,61839.07000000001
1101056,2022,1,2022Q1,60,36225.11,4015.48,21429.42,61670.01
1101056,2022,1,2022Q1,70,13585.26,1180.75,6831.99,21598.0
1101056,2022,1,2022Q1,80,6158.68,352.62,3646.66,10157.96
1101056,2022,2,2022Q2,0,7380.43,977.63,5981.56,14339.619999999999
1101056,2022,2,2022Q2,10,9948.61,2552.18,8213.61,20714.4
1101056,2022,2,2022Q2,20,3301.02,327.53,2825.8,6454.35
1101056,2022,2,2022Q2,30,6991.82,885.89,6624.77,14502.48
1101056,2022,2,2022Q2,40,22664.85,3582.99,18698.25,44946.09
1101056,2022,2,2022Q2,50,39372.27,5389.6,32267.69,77029.56
1101056,2022,2,2022Q2,60,41419.95,5091.26,29514.4,76025.61
1101056,2022,2,2022Q2,70,17374.0,1600.94,10573.35,29548.29
1101056,2022,2,2022Q2,80,10488.4,724.12,5616.35,16828.870000000003
1101056,2022,3,2022Q3,0,6977.61,649.0,5381.63,13008.24
1101056,2022,3,2022Q3,10,8814.3,1571.71,6794.98,17180.989999999998
1101056,2022,3,2022Q3,20,3168.09,308.37,2708.44,6184.9
1101056,2022,3,2022Q3,30,6594.11,772.35,6202.53,13568.99
1101056,2022,3,2022Q3,40,20697.01,3437.58,18297.06,42431.649999999994
1101056,2022,3,2022Q3,50,35393.09,5560.92,29271.27,70225.28
1101056,2022,3,2022Q3,60,38036.15,5160.88,27146.32,70343.35
1101056,2022,3,2022Q3,70,15276.78,1638.6100000000001,9991.37,26906.760000000002
1101056,2022,3,2022Q3,80,8782.33,566.75,5383.67,14732.75
1101056,2022,4,2022Q4,0,6183.21,718.9399999999999,6488.84,13390.99
1101056,2022,4,2022Q4,10,9646.91,1478.06,7582.39,18707.36
1101056,2022,4,2022Q4,20,3956.16,447.8,3657.48,8061.4400000000005
1101056,2022,4,2022Q4,30,8042.13,872.79,7365.25,16280.17
1101056,2022,4,2022Q4,40,24518.54,3973.9700000000003,20090.69,48583.2
1101056,2022,4,2022Q4,50,40832.09,6020.01,33831.659999999996,80683.76
1101056,2022,4,2022Q4,60,43022.51,5489.79,31069.32,79581.62
1101056,2022,4,2022Q4,70,16607.24,1570.19,10449.7,28627.13
1101056,2022,4,2022Q4,80,10683.03,692.88,6689.82,18065.73
1101056,2023,1,2023Q1,0,6178.44,405.28000000000003,5039.78,11623.5
1101056,2023,1,2023Q1,10,9817.53,1699.07,6956.56,18473.16
1101056,2023,1,2023Q1,20,3436.96,340.64,2709.27,6486.87
1101056,2023,1,2023Q1,30,6874.3099999999995,754.62,5779.99,13408.919999999998
1101056,2023,1,2023Q1,40,20047.62,3128.92,16000.96,39177.5
1101056,2023,1,2023Q1,50,35839.78,5245.78,27608.62,68694.18
1101056,2023,1,2023Q1,60,39662.78,5013.01,27071.06,71746.85
1101056,2023,1,2023Q1,70,16106.7,1519.38,9501.9,27127.980000000003
1101056,2023,1,2023Q1,80,9523.28,785.05,5212.19,15520.52
1101056,2023,2,2023Q2,0,8641.25,747.65,7341.18,16730.08
1101056,2023,2,2023Q2,10,12567.64,3361.57,8771.76,24700.97
1101056,2023,2,2023Q2,20,4953.4400000000005,596.33,3534.19,9083.960000000001
1101056,2023,2,2023Q2,30,8361.81,1340.27,8090.18,17792.260000000002
1101056,2023,2,2023Q2,40,26194.11,4594.22,22290.62,53078.95
1101056,2023,2,2023Q2,50,39253.38,6453.46,32598.3,78305.14
1101056,2023,2,2023Q2,60,43551.26,5805.38,31890.29,81246.93
1101056,2023,2,2023Q2,70,18929.82,2170.11,11803.63,32903.56
1101056,2023,2,2023Q2,80,13774.08,951.01,7961.38,22686.47
1101056,2023,3,2023Q3,0,7455.63,682.8,6423.93,14562.36
1101056,2023,3,2023Q3,10,12146.92,2133.43,8194.0,22474.35
1101056,2023,3,2023Q3,20,3768.75,369.7,3556.84,7695.29
1101056,2023,3,2023Q3,30,7268.21,1118.68,7122.11,15509.0
1101056,2023,3,2023Q3,40,22772.829999999998,4145.81,19366.3,46284.94
1101056,2023,3,2023Q3,50,37085.29,5960.03,29823.56,72868.88
1101056,2023,3,2023Q3,60,41639.659999999996,5839.58,29810.52,77289.76
1101056,2023,3,2023Q3,70,17833.96,2283.35,11804.2,31921.51
1101056,2023,3,2023Q3,80,10618.85,1185.71,6610.24,18414.800000000003
1101056,2023,4,2023Q4,0,7449.4800000000005,524.31,6754.35,14728.140000000001
1101056,2023,4,2023Q4,10,11593.45,1570.28,7314.58,20478.31
1101056,2023,4,2023Q4,20,4145.19,517.21,3403.9,8066.299999999999
1101056,2023,4,2023Q4,30,8178.43,929.1899999999999,7550.26,16657.88
1101056,2023,4,2023Q4,40,24631.55,4099.94,19609.21,48340.7
1101056,2023,4,2023Q4,50,39144.88,6034.59,30218.14,75397.61
1101056,2023,4,2023Q4,60,44305.76,5767.71,31940.27,82013.74
1101056,2023,4,2023Q4,70,19528.1,2305.83,12336.87,34170.8
1101056,2023,4,2023Q4,80,11612.78,943.02,6158.05,18713.850000000002
1101056,2024,1,2024Q1,0,6601.63,460.62,5755.52,12817.77
1101056,2024,1,2024Q1,10,11037.58,1592.53,7616.14,20246.25
1101056,2024,1,2024Q1,20,2709.12,357.44,2429.1,5495.66
1101056,2024,1,2024Q1,30,6391.12,1048.17,5964.82,13404.11
1101056,2024,1,2024Q1,40,21597.25,3513.16,17103.34,42213.75
1101056,2024,1,2024Q1,50,37851.14,5390.94,27430.48,70672.56
1101056,2024,1,2024Q1,60,45308.47,5724.57,28978.29,80011.33
1101056,2024,1,2024Q1,70,20133.64,1824.13,11062.26,33020.03
1101056,2024,1,2024Q1,80,11894.9,661.48,6836.02,19392.4
1101056,2024,2,2024Q2,0,11760.67,1045.56,8598.5,21404.73
1101056,2024,2,2024Q2,10,13486.7,2979.72,9120.1,25586.520000000004
1101056,2024,2,2024Q2,20,3946.33,387.39,2611.2799999999997,6945.0
1101056,2024,2,2024Q2,30,7463.61,1364.56,6764.48,15592.65
1101056,2024,2,2024Q2,40,26024.97,4094.26,20757.12,50876.350000000006
1101056,2024,2,2024Q2,50,37540.27,5959.04,29564.53,73063.84
1101056,2024,2,2024Q2,60,43807.67,6039.5,32820.72,82667.89
1101056,2024,2,2024Q2,70,21269.22,2523.31,12006.64,35799.17
1101056,2024,2,2024Q2,80,12364.31,1193.82,7047.89,20606.02
1101056,2024,3,2024Q3,0,9571.77,678.08,7143.17,17393.02
1101056,2024,3,2024Q3,10,11811.88,2000.63,7842.29,21654.8
1101056,2024,3,2024Q3,20,2672.7599999999998,234.49,1983.7,4890.95
1101056,2024,3,2024Q3,30,6754.16,965.96,5651.08,13371.2
1101056,2024,3,2024Q3,40,22073.09,3554.92,16655.58,42283.590000000004
1101056,2024,3,2024Q3,50,34347.87,5720.74,26721.73,66790.34
1101056,2024,3,2024Q3,60,41430.78,5509.45,29272.91,76213.14
1101056,2024,3,2024Q3,70,19938.97,2606.04,11277.27,33822.28
1101056,2024,3,2024Q3,80,12374.69,1320.28,6979.9400000000005,20674.910000000003
1101056,2024,4,2024Q4,0,10065.43,599.29,6567.96,17232.68
1101056,2024,4,2024Q4,10,12350.76,1613.17,7661.46,21625.39
