행정동코드,연도,분기,연도분기,총_유동인구,남성_유동인구,여성_유동인구,10대미만,10대,20대,30대,40대,50대,60대,70이상,2030_유동인구,2030_유동인구_비중
11110580,2021,3,2021Q3,17197919.5664,8323734.5236,8874185.0208,1407188.4039,1627424.0837,2065050.4431,2655096.5727,3249714.5879,2605829.4449,1731426.2596,1856189.7486,4720147.0158,0.27446
11110580,2021,4,2021Q4,17803124.9328,8689725.2181,9113399.7312,1574409.9661,1737447.2618,2114167.0175,2726597.8412,3387301.4931,2619836.0483,1702596.1741,1940769.1472,4840764.8587,0.271905
11110580,2022,1,2022Q1,15462508.086399999,7170008.3372,8292499.7678,1309348.7903,1560634.9709,1904191.2294,2247507.6064,2864556.3200000003,2308921.9081,1512239.3478,1755107.9321,4151698.8358,0.268501
11110580,2022,2,2022Q2,15883791.5978,7498504.0855,8385287.5543,1435681.4069,1704046.4604000002,1921488.6055,2283580.5699,2868487.8873,2285473.0803,1569029.3187,1816004.3108,4205069.1754,0.26474
11110580,2022,3,2022Q3,15797469.8629,7372616.4775,8424853.3842,1325098.9808999998,1678663.3281,1857907.8478,2282942.5232,2912554.5888,2351292.0293,1582763.2889,1806247.2747,4140850.3710000003,0.262121
11110580,2022,4,2022Q4,16116442.2362,7465370.7171,8651071.52,1376155.4997,1668517.6990999999,1859764.4222,2286738.3895,2955745.2853,2463942.4445,1600142.6973,1905435.7995,4146502.8117,0.257284
11110580,2023,1,2023Q1,16340797.2853,7537811.4726,8802985.7824,1317809.4931,1566812.1831,1963019.977,2432593.6538,2935595.9187000003,2567990.7369999997,1661473.7233000002,1895501.5690000001,4395613.630799999,0.268996
11110580,2023,2,2023Q2,16582252.6705,7729549.0706,8852703.585,1394461.7280000001,1698293.9785000002,1957972.3262,2431261.262,2951746.6225,2610701.2897,1640911.2793,1896904.1694,4389233.5882,0.264695
11110580,2023,3,2023Q3,16564704.7478,7662346.7535,8902357.9931,1390615.7659,1725167.6587,1913043.7862,2435350.8411,2955002.0276,2629284.9109,1628278.5455999998,1887961.2105999999,4348394.6273,0.26251
11110580,2023,4,2023Q4,16675297.4848,7763837.703600001,8911459.7813,1415864.2917,1731659.1711,1914605.6011,2432660.5551,2990854.2034,2660418.9002,1640879.1464999998,1888355.6158,4347266.1562,0.260701
11110580,2024,1,2024Q1,17356729.1214,7988639.54,9368089.5676,1504980.1726,1747322.7615,2028513.7144,2437880.6804,3135458.3364,2737415.5228,1745884.1469,2019273.7726,4466394.3948,0.257329
11110580,2024,2,2024Q2,17742712.426599998,8337268.2316,9405444.1973,1616636.2209,1858434.787,2051796.3312000001,2498244.2365,3195709.8549,2782725.6925999997,1738739.4538,2000425.852,4550040.5677000005,0.256446
11110580,2024,3,2024Q3,18427862.001199998,8595165.3521,9832696.6593,1622546.0673,1878684.0218000002,2216578.6927,2598808.4631000003,3344338.7279000003,2962338.0115,1820469.9084,1984098.1187,4815387.1558,0.26131
11110580,2024,4,2024Q4,18979525.4964,8864671.8138,10114853.6989,1672913.6537000001,1932579.2798000001,2264640.7116,2713842.0333000002,3407368.1147000003,3028434.0183,1897788.2635,2061959.4378,4978482.7449,0.262308
11110600,2020,1,2020Q1,15946249.0453,8193686.1596,7752562.914899999,525864.1691,1017017.4732000001,2272686.4882,3210201.445,3267194.8312,2499091.95,1484523.3847,1669669.3331,5482887.9332,0.343836
11110600,2020,2,2020Q2,15968069.5909,8261007.1412,7707062.454,537920.3915,1195634.5652,2220932.2802999998,3316812.149,3302871.6278,2394117.052,1432406.3518,1567375.1776,5537744.4293,0.346801
11110600,2020,3,2020Q3,15946153.5546,8160986.909499999,7785166.6556,583677.1878,1451834.8455,2184681.2362,3170049.7083,3186891.2436,2411479.4288,1369135.152,1588404.7629,5354730.9445,0.335801
11110600,2020,4,2020Q4,15794766.7576,8036265.7628,7758501.0174,660806.4659,1407458.8912,2118855.368,3040881.2673,3257969.7501,2432197.7327,1360236.2631,1516361.0419,5159736.635299999,0.326674
11110600,2021,1,2021Q1,14439531.7366,7306932.1954,7132599.521400001,650425.5705,1188779.0003,1966220.6074,2653496.4403999997,3061956.0009999997,2269225.2287,1211008.1628999999,1438420.7056,4619717.0478,0.319935
11110600,2021,2,2021Q2,14966836.0489,7713414.2494,7253421.793099999,669079.4394,1623461.5908,1990326.8201,2784348.3310000002,3014818.6267,2309598.2641000003,1209109.0685,1366093.9019,4774675.1511,0.319017
11110600,2021,3,2021Q3,14222718.2993,7253490.3572,6969227.9778,609993.2653,1336169.7892999998,1906554.9588000001,2576869.6436,2897793.8541,2258224.9184999997,1193149.4971,1443962.4083,4483424.6024,0.31523
11110600,2021,4,2021Q4,15059139.0418,7650257.1814,7408881.8864,673270.8974,1562452.4038,2055159.8832,2736654.7333,3016819.6742000002,2335273.5215,1246769.024,1432738.9304,4791814.6165,0.3182
11110600,2022,1,2022Q1,14035204.2045,7047114.221100001,6988089.9562,624823.2497,1287184.6395,1997914.6023,2533062.0071,2812796.414,2209707.5006,1194446.0997000001,1375269.6644000001,4530976.6094,0.322829
11110600,2022,2,2022Q2,16761506.8317,8431837.8786,8329668.9383,763807.7951,2038385.7160999998,2254505.3338,3040488.6334,3228833.3737,2543732.0565,1414917.9197,1476835.9886,5294993.9672,0.315902
11110600,2022,3,2022Q3,15839942.9817,7967922.6363,7872020.354499999,708178.4720000001,1753628.2055000002,2138862.7228,2882918.0082,3111596.4013,2482448.7654999997,1374124.7704,1388185.6451,5021780.731000001,0.317033
11110600,2022,4,2022Q4,16711981.847,8296165.9262,8415815.9663,771114.9543999999,1779186.0394,2338238.7045,3059397.289,3210422.4693,2636469.7095,1439853.2831000001,1477299.4433,5397635.9935,0.32298
11110600,2023,1,2023Q1,14815285.703000002,7365894.7729,7449390.946,656529.1158,1384988.337,2150481.6935,2699799.4851,2861007.6556,2417071.9869,1298714.6208,1346692.8242000001,4850281.1786,0.327384
11110600,2023,2,2023Q2,15496999.2032,7826080.9501,7670918.2408,696792.7451,1852594.4224999999,2098311.5329,2719416.8814000003,2894495.5204,2505813.8575,1291184.6868,1438389.5443,4817728.4143,0.310881
11110600,2023,3,2023Q3,14826321.2993,7532794.7221,7293526.599400001,618015.4504,1670669.8536999999,2023491.1722,2681697.6584,2799223.1464,2375901.3139,1220960.1727,1436362.5537999999,4705188.8306,0.317354
11110600,2023,4,2023Q4,14641781.0242,7333755.3059,7308025.684,617525.5246,1562729.9293,2026138.4504,2641166.7720999997,2836464.8696,2315238.4052,1226746.0566,1415770.9821000001,4667305.2225,0.318766
11110600,2024,1,2024Q1,13457658.4518,6702578.3142,6755080.1072,477629.42850000004,1134451.6387999998,1954490.4318,2483556.7731,2682223.673,2217679.9887,1158991.6199,1348634.8676,4438047.2049,0.329779
11110600,2024,2,2024Q2,14110509.3389,7079677.2202,7030832.1035,583859.4968000001,1690905.2761,1983916.0143,2522802.3518000003,2637377.3287,2230761.63,1141225.1326,1319662.0934000001,4506718.3661,0.319387
11110600,2024,3,2024Q3,13689843.6073,6919003.5898,6770840.0127,587861.4183,1489913.612,1907867.4896,2439981.7338,2570065.6169,2247120.7941,1127173.2319999998,1319859.7058,4347849.2234000005,0.317597
11110600,2024,4,2024Q4,13909802.914099999,6930237.3024,6979565.6102,571323.0201,1470593.1211,1971075.8882,2505873.0653,2671670.5683999998,2260132.7852,1145093.755,1314040.7093,4476948.9535,0.321856
11110615,2020,1,2020Q1,133683444.9506,77297474.3462,56385970.638799995,2020171.467,3599076.5463,26668314.0021,27672534.260700002,26925310.4093,21267653.061,13550302.1064,11980083.132199999,54340848.2628,0.406489
11110615,2020,2,2020Q2,128165878.92899999,74463309.2773,53702569.631299995,1638156.7445,2926940.3641,25146127.5951,27755654.65,26124676.3042,20655215.0117,12913584.8579,11005523.381099999,52901782.2451,0.41276
11110615,2020,3,2020Q3,125611162.46689999,72097935.6497,53513226.8248,1736483.2388,3067054.3441000003,24352602.8133,26903753.4112,25469481.2967,20447651.208499998,12871651.8004,10762484.361499999,51256356.2245,0.408056
11110615,2020,4,2020Q4,119564997.07699999,69095830.1292,50469166.9913,1570285.7475,2690551.8098,21858743.1963,25562089.8463,24942381.2209,20098607.9315,12526686.3587,10315651.0095,47420833.0426,0.396611
11110615,2021,1,2021Q1,112867051.6462,65149280.444199994,47717771.190799996,1560207.3061,2784526.7522,20406453.619099997,23781444.3713,23943025.4142,19082081.373099998,11788589.087,9520723.712000001,44187897.9904,0.391504
11110615,2021,2,2021Q2,127666904.396,71952501.75,55714402.647,1851968.7281,3510816.1753000002,23813877.0604,26777605.1558,26313969.6439,21211805.5638,13175143.5141,11011718.5556,50591482.2162,0.396277
11110615,2021,3,2021Q3,114960550.3302,64917677.9878,50042872.4017,1867936.5916,3114019.1335,21007036.48,23171569.267300002,23520693.1751,19371124.9169,12405169.0669,10503001.758200001,44178605.7473,0.384294
11110615,2021,4,2021Q4,127819509.0959,71053133.1892,56766375.952,2188665.6003,3613625.0664,23991305.8074,25949136.295,25770916.8515,21348912.2113,13637370.5905,11319576.7188,49940442.102400005,0.390711
11110615,2022,1,2022Q1,116151668.01519999,65295806.1019,50855861.923,2051491.4609,3716952.9851,22190555.6721,23297502.9859,23065027.7901,19237342.5695,12242365.790099999,10350428.7712,45488058.658,0.391626
11110615,2022,2,2022Q2,137445257.6007,75274399.88679999,62170857.724800006,2651286.8142999997,4399224.7182,25838228.1214,27846250.7066,27092547.2538,22550370.291,14445897.0441,12621452.6622,53684478.827999994,0.390588
11110615,2022,3,2022Q3,134957462.2849,73575740.1806,61381722.0545,3189985.8112,4546108.2962,25947109.940899998,27268370.9437,26394328.258199997,21923984.291,13663960.6637,12023614.0302,53215480.8846,0.394313
11110615,2022,4,2022Q4,140089525.8267,76040943.8117,64048582.036,3273205.6437,4802414.139,26476806.6235,28375104.5824,27334215.962700002,22840100.2843,14371806.8512,12615871.7609,54851911.2059,0.391549
11110615,2023,1,2023Q1,137104288.537,74456211.0791,62648077.4595,2959508.3345,4602533.1935,26348570.1402,28213315.331,27168515.7994,22300501.438699998,13534446.3209,11976897.9804,54561885.471200004,0.397959
11110615,2023,2,2023Q2,138708114.43559998,74453431.4894,64254682.9235,3162438.8460999997,4454771.9404,26053713.612099998,28696715.7997,27258244.1956,22719445.4086,13891501.926,12471282.6844,54750429.4118,0.394717
11110615,2023,3,2023Q3,136539167.8489,73210076.9392,63329090.9121,2923169.6228,4356820.5709999995,26296670.11,28546959.8393,27080996.5647,22357063.153,13161758.9864,11815729.004099999,54843629.9493,0.40167
11110615,2023,4,2023Q4,141715883.34399998,75882417.4565,65833465.846300006,3337288.0448,4705644.0566,26134059.063699998,29184542.9621,28018136.498400003,23758686.5337,14205520.276,12372005.8675,55318602.0258,0.390349
11110615,2024,1,2024Q1,137494164.9653,73982596.1927,63511568.7236,2985311.7542,4428487.482,25706257.291,28404012.0999,27510139.8044,22870435.7935,13559479.1931,12030041.4982,54110269.3909,0.393546
11110615,2024,2,2024Q2,140136530.7415,74436668.81369999,65699861.9014,2977535.9115999998,4354402.6229,26913765.6265,29225030.134999998,27767988.0504,22996770.2187,13755152.197900001,12145885.9521,56138795.7615,0.400601
11110615,2024,3,2024Q3,134820704.7944,71930200.083,62890504.659099996,2827733.8529000003,4199852.3973,26042414.55,28316704.5862,27144435.4696,22112002.096699998,12878570.8479,11298990.9415,54359119.136199996,0.403196
11110615,2024,4,2024Q4,141410168.20499998,75021277.928,66388890.2672,3031414.5534,4433821.6906,26269907.2537,29217761.2315,28173962.8935,23666402.4875,14145912.270100001,12470985.8149,55487668.4852,0.392388
11110630,2020,1,2020Q1,38748211.1365,21075277.9288,17672933.1946,516328.902,1419691.4819999998,5903333.4292,6163736.6737,6677650.4193,7673581.0345,5493781.9286,4900107.2541,12067070.1029,0.311423
11110630,2020,2,2020Q2,38767261.397300005,21032012.8675,17735248.5185,494729.8408,1411696.4193,5815260.5174,6203699.7027,6605102.5923999995,7764791.036900001,5573923.1067,4898058.1698,12018960.2201,0.310029
11110630,2020,3,2020Q3,38147337.9809,20651984.9093,17495353.0674,486988.1854,1462204.3232,5850443.8464,6241293.7049,6446360.3887,7564496.4987,5407919.942600001,4687631.0868,12091737.5513,0.316975
11110630,2020,4,2020Q4,37796012.9973,20672278.2301,17123734.7702,521190.55480000004,1552089.7626,5578290.4936,6179087.7012,6362449.6669,7581360.1496,5392440.9571,4629103.7145,11757378.1948,0.311075
11110630,2021,1,2021Q1,36033395.671000004,19689156.3444,16344239.3514,483468.9798,1471371.6346,5340580.7611,5970769.8757,6078438.787,7255260.764900001,5062010.739,4371494.1537,11311350.636799999,0.313913
11110630,2021,2,2021Q2,38317609.4345,20792884.1981,17524725.2823,501040.8497,1667222.8575,5735527.0436,6222697.9698,6373072.4686,7675289.937899999,5429574.8368999995,4713183.5164,11958225.0134,0.312082
11110630,2021,3,2021Q3,33784052.231,18237949.7061,15546102.5799,416754.0034,1202508.4807000002,5109014.4998,5555659.9351,5689024.0461,6702027.6554000005,4878397.4366999995,4230666.228800001,10664674.4349,0.315672
11110630,2021,4,2021Q4,35940579.2545,19368242.6459,16572336.5826,389651.821,1368486.7815,5587124.6145,5808046.035,6037648.7592,7062616.1908,5247286.8774999995,4439718.149,11395170.649500001,0.317056
11110630,2022,1,2022Q1,33899793.348799996,18192125.3582,15707667.9696,342896.491,1264859.1161,5473351.3979,5513798.337,5722100.6048,6626262.0736,4797750.9299,4158774.3775,10987149.734900001,0.324107
11110630,2022,2,2022Q2,38542449.0781,20271188.1691,18271260.9336,418889.2898,1560774.7174,6188252.2027,6224464.4059999995,6490766.117899999,7443778.837099999,5457126.0645,4758397.4673,12412716.6087,0.322053
11110630,2022,3,2022Q3,36931969.3974,19390896.7993,17541072.638299998,420793.9669,1421025.2351,6084153.8265,5977635.7087,6189160.324,7120937.0941,5203311.6059,4514951.6764,12061789.5352,0.326595
11110630,2022,4,2022Q4,38223279.3296,20095047.4812,18128231.8034,452888.93189999997,1533808.3125,6203487.9388999995,6169081.6086,6432669.3999,7463403.2676,5386631.226199999,4581308.598999999,12372569.5475,0.323692
11110630,2023,1,2023Q1,37395103.6231,19564589.1818,17830514.4701,441490.8848,1491005.8819,6019302.9367,6146970.4975,6301111.8593,7386343.2015,5189223.9912,4419654.399,12166273.4342,0.325344
11110630,2023,2,2023Q2,38421248.2848,19791615.7213,18629632.5231,523182.3421,1763729.8588,6201103.014799999,6211778.2155,6300319.4502,7392553.4884,5334932.794199999,4693649.0804,12412881.230299998,0.323073
11110630,2023,3,2023Q3,36165855.8525,18622606.5236,17543249.3287,500541.85439999995,1470462.7384000001,5991698.6064,5998470.0215,5967896.1163,6922317.1955,4946823.9329,4367645.3869,11990168.6279,0.331533
11110630,2023,4,2023Q4,36413723.1776,18874917.459,17538805.719,552451.6793,1553290.6192,5980245.2201000005,5894411.0167,5973956.369200001,6991849.433700001,5106165.0676,4361353.7722,11874656.2368,0.326104
11110630,2024,1,2024Q1,34554514.8454,17831014.8383,16723499.952,492799.93149999995,1394455.2312,5425345.7322,5530130.1726,5734596.904200001,6778653.6616,4923734.7951,4274798.3619,10955475.904800002,0.317049
11110630,2024,2,2024Q2,35600227.5656,18155537.3943,17444690.2224,487563.5309,1645514.2131,5613692.9851,5596415.593900001,5800499.0793,6789367.3615,5151458.402,4515716.4509,11210108.579,0.314889
11110630,2024,3,2024Q3,33410964.121,17168422.024,16242542.059700001,455170.2028,1386694.8533,5294588.7754,5381840.556299999,5545767.4346,6390643.8142,4745527.040899999,4210731.4062,10676429.331699999,0.319549
11110630,2024,4,2024Q4,31657213.896399997,16251632.668900002,15405581.2343,433515.2109,1446342.9435,4977519.396199999,5078078.9383000005,5341330.143,6063482.0748,4448216.4841,3868728.7124,10055598.3345,0.31764
11110640,2020,1,2020Q1,51405007.316,24185955.3492,27219051.8935,1319707.5273,2677051.306,11508176.7831,10413955.692499999,8631812.9869,7117273.3268,4736434.8390999995,5000594.7809999995,21922132.475599997,0.426459
11110640,2020,2,2020Q2,50292565.3616,23745511.0992,26547054.2731,1276586.7008,2540122.2986,11383782.0517,10158871.9513,8275712.9871,7027931.6567,4684484.972,4945072.7541000005,21542654.003,0.428347
11110640,2020,3,2020Q3,50274970.045,23362728.0117,26912242.0475,1288938.941,2626277.6823,11199400.0147,10077516.7796,8207712.2853999995,7124648.7583,4756214.697000001,4994260.9009,21276916.794299997,0.423211
11110640,2020,4,2020Q4,50733893.5469,23473654.0712,27260239.472999997,1274543.7337,2650816.3723999998,11032766.3782,10118924.7685,8295660.2392,7363009.5171,4928006.9304,5070165.6047,21151691.146700002,0.416914
11110640,2021,1,2021Q1,47826445.5948,22238090.2467,25588355.3684,1223245.9166,2496513.5253,10222685.2319,9670995.2588,7924965.0949,7021496.5135,4501116.3716,4765427.7025,19893680.4907,0.415956
11110640,2021,2,2021Q2,50979664.063599996,23392499.2617,27587164.7812,1376021.9864,2842692.9575,11306198.0113,10132728.5562,8230218.3759,7347135.548,4808987.355599999,4935681.252,21438926.5675,0.420539
11110640,2021,3,2021Q3,49099536.0448,22620679.8953,26478856.1768,1222687.5114,2386989.6521,10496001.7985,9984545.3012,8126519.3419,7239252.690099999,4751401.0317,4892138.7452,20480547.0997,0.417123
11110640,2021,4,2021Q4,51183022.0775,23246808.3862,27936213.6954,1310840.6818,2663002.6928,11213280.49,10381490.158599999,8465200.7224,7446220.8869,4698680.1018,5004306.3473000005,21594770.648599997,0.421913
11110640,2022,1,2022Q1,48088294.3051,22027707.0599,26060587.2025,1095090.6929000001,2411261.2192,10509839.9593,9766541.7002,8012525.5482,7132798.3646,4419068.1336,4741168.644400001,20276381.659500003,0.421649
11110640,2022,2,2022Q2,53665505.854499996,24145919.0798,29519586.799599998,1499355.7538,2958632.3094,12132215.2103,10637479.7836,8798322.1856,7736405.4441,4787749.7825,5115345.4101,22769694.9939,0.424289
11110640,2022,3,2022Q3,51694965.699200004,23043173.7928,28651791.9033,1505871.0886,2852128.3116,11756049.8441,10180453.2609,8508143.2128,7514122.528100001,4485977.7003,4892219.7497000005,21936503.105,0.424345
11110640,2022,4,2022Q4,52625068.5325,23431547.7133,29193520.848399997,1588188.6791,3245331.7078,12127576.2859,10324720.7865,8586684.0367,7555927.6142,4443232.7373,4753406.7142,22452297.0724,0.426646
11110640,2023,1,2023Q1,48816363.7367,21937771.7988,26878591.909599997,1193292.9123,2561358.8134,10956269.3095,9896967.064199999,8314040.817399999,7252227.2927,4185994.8837,4456212.6152,20853236.3737,0.427177
11110640,2023,2,2023Q2,52190272.1297,23441001.0824,28749271.0324,1498260.6935,2962115.0322,12033814.0605,10460976.453399999,8533513.5888,7575428.1393,4407566.5054,4718597.6417,22494790.513899997,0.431015
11110640,2023,3,2023Q3,55354465.5433,24848576.2909,30505889.205399998,1603773.8013,3197703.6328,12531440.613,11230811.1946,9183854.8542,8293676.8743,4625820.8504,4687383.6757,23762251.8076,0.429274
11110640,2023,4,2023Q4,59530898.951299995,26801595.019199997,32729303.9533,1880856.1514,3918070.7839,13887191.4146,11594059.0316,9697237.4177,8733047.486299999,4923929.0697,4896507.6173,25481250.4462,0.428034
11110640,2024,1,2024Q1,55606449.1759,25218617.0159,30387832.174599998,1592740.5372,3243010.1736,12608370.1962,11157504.3543,9288951.5626,8471666.322,4644265.7371,4599940.3075,23765874.550499998,0.427394
11110640,2024,2,2024Q2,56483966.4823,25473283.066200003,31010683.4665,1859774.0983000002,3884209.4346000003,13416446.4898,11076064.9647,9126670.7676,8309375.8016,4381129.113,4430295.8631,24492511.4545,0.433619
11110640,2024,3,2024Q3,56952472.754700005,25761695.8675,31190776.85,1752142.9073,3390197.9627,13081875.9007,11540251.3456,9729161.3762,8470871.4895,4490310.1918,4497661.5437,24622127.246299997,0.432328
11110640,2024,4,2024Q4,61643662.8138,27738667.7837,33904995.0149,1908723.2366,4188670.0511999996,14471829.8661,12120052.8768,10410588.4919,9087466.7951,4785504.6314,4670826.8495,26591882.7429,0.431381
11110650,2020,1,2020Q1,62912908.531100005,29133065.0493,33779843.5599,2520282.4220000003,6298284.6106,18479276.9482,8410101.751699999,8447520.7857,7132810.7316,5037846.6771,6586784.6822999995,26889378.699899998,0.427406
