행정동_코드,행정동,기준_년분기_코드,연도,분기,연도분기,상권티어,상권유형,트렌드_대표_매출,총_매출,트렌드매출_비중,업종점수,금요효과,주말비중,야간비중,2030비중,복합점수,복합점수_분위
11380640,증산동,20224,2022,4,2022Q4,⑦ 일반,일반,4024063597.7032895,16285225583,0.24709903938352398,0.2726973643297797,0.9902123985823134,0.19283504664978027,0.3312260882422681,0.22833143121343277,-1.9539293518973726,0.09669811320754718
11380640,증산동,20231,2023,1,2023Q1,⑦ 일반,일반,3922307428.1407485,15087326040,0.25997366383823095,0.28761300799727396,0.9864868591618945,0.20436285487736433,0.34147227304169797,0.2102273617996261,-1.4850685652183475,0.14386792452830188
11380640,증산동,20232,2023,2,2023Q2,⑦ 일반,일반,4174645596.8966274,16358629822,0.2551953092845423,0.3018220183917797,0.7524034788930972,0.20651733658381452,0.3315738065486008,0.19524372118896158,-2.1853445598045553,0.07075471698113207
11380640,증산동,20233,2023,3,2023Q3,⑦ 일반,일반,4027480654.0262146,15869907415,0.2537809798574817,0.2694777862382381,0.8150047989241408,0.20755141028023447,0.32396721565876885,0.1489661245764741,-2.229927680765859,0.07547169811320754
11380640,증산동,20234,2023,4,2023Q4,⑦ 일반,일반,4202548196.017061,15260344528,0.2753901255837401,0.30980252499054195,1.095346685246421,0.21744303209613616,0.3373407506334119,0.17091353830278347,-1.0976149073705441,0.20047169811320756
11380640,증산동,20241,2024,1,2024Q1,⑦ 일반,일반,3578107650.4957905,14032394232,0.2549891053043635,0.3192222071259151,0.9651682142261218,0.19864829607218806,0.3356547936957933,0.14796097897999821,-1.1554171855579707,0.2099056603773585
11380640,증산동,20242,2024,2,2024Q2,⑦ 일반,일반,3787117859.957636,14862555833,0.2548093277166319,0.2870224462691847,1.0960811706294835,0.19638483931002637,0.3285304353345806,0.16290415418485177,-1.6674922232752318,0.13443396226415094
11380640,증산동,20243,2024,3,2024Q3,⑦ 일반,일반,3419555330.10975,13224429185,0.2585786715080625,0.2879633199835536,1.1230788793111215,0.20338165552360662,0.3265683542620142,0.17549509582102996,-1.3852169846195994,0.16273584905660377
11380640,증산동,20244,2024,4,2024Q4,⑦ 일반,일반,3306167044.8628535,13082258568,0.25272142632541594,0.35856327732842896,0.8904864498405736,0.20154633944091907,0.3326229177004599,0.1772904547746285,-1.1299414938228263,0.19339622641509435
11380690,진관동,20201,2020,1,2020Q1,⑤ 성숙·정체,기존 강세,7035774845.002366,17372693066,0.40499045359709035,0.382580498702745,0.9659751780415179,0.3436058305596038,0.4219359171978823,0.22942766414267346,1.1204968923561902,0.789598108747045
11380690,진관동,20202,2020,2,2020Q2,⑤ 성숙·정체,기존 강세,9721917001.340286,23577754928,0.4123342969264188,0.4120719921667344,0.923076992157093,0.35681299778925246,0.4091115791752028,0.2427667416375819,0.9269747012503278,0.7588652482269503
11380690,진관동,20203,2020,3,2020Q3,⑤ 성숙·정체,기존 강세,8249616444.064796,20848060786,0.3957018606548108,0.4543532726727728,1.0537227507927418,0.34048894982917766,0.40295073552554633,0.2703036542748499,1.4928477002018774,0.8557919621749409
11380690,진관동,20204,2020,4,2020Q4,⑤ 성숙·정체,기존 강세,8884482941.254942,22507737993,0.3947301565363011,0.3813914106637344,1.0090699155043599,0.34311498109680344,0.3534332778564436,0.24896337693919948,1.1281627742219102,0.7919621749408984
11380690,진관동,20211,2021,1,2021Q1,⑤ 성숙·정체,기존 강세,9244342338.080587,23056310930,0.4009462904168333,0.5255042196379679,1.0470026036576292,0.3492261900633555,0.36651149555780216,0.22981563586156928,1.8580603973360643,0.8891509433962265
11380690,진관동,20212,2021,2,2021Q2,⑤ 성숙·정체,기존 강세,11652927389.047487,27182173230,0.42869741467862343,0.5623223933813477,1.0358495548206017,0.37770325857054365,0.38591540088570025,0.2247913878444516,2.12600792272044,0.9268867924528302
11380690,진관동,20213,2021,3,2021Q3,⑤ 성숙·정체,기존 강세,11080768797.10558,26867937997,0.4124160476454437,0.5742278060461016,1.0528499396650846,0.35648535589405694,0.3689396230595299,0.23667298896216074,2.6980766685159456,0.9504716981132075
11380690,진관동,20214,2021,4,2021Q4,⑤ 성숙·정체,기존 강세,12806401363.05539,30504941872,0.419813990034519,0.5615503580658651,1.1403267671018005,0.36870598010625183,0.3465428516912927,0.2238839880324031,1.9941793767340745,0.910377358490566
11380690,진관동,20221,2022,1,2022Q1,⑤ 성숙·정체,기존 강세,11128723987.529821,28055246270,0.39667176257974873,0.5895428264583186,0.9304629829493483,0.3508948030346411,0.35066601591446306,0.2192479807093135,2.205548934481607,0.9150943396226415
11380690,진관동,20222,2022,2,2022Q2,⑤ 성숙·정체,기존 강세,15208927902.475048,35726543809,0.42570386835582213,0.5981114720539241,1.1167000292676914,0.38034481109188334,0.33972822990905843,0.19826422824072956,1.9349459203494506,0.9056603773584906
11380690,진관동,20223,2022,3,2022Q3,⑤ 성숙·정체,기존 강세,14801433138.257679,34889764552,0.42423425117121377,0.6383642575404904,1.2470041739447064,0.36538624231756894,0.3721256448047813,0.22070388639405686,2.863222816379662,0.9457547169811321
11380690,진관동,20224,2022,4,2022Q4,⑤ 성숙·정체,기존 강세,14387999079.332794,35467219962,0.40567033713801837,0.5747574946906124,1.2333114095144242,0.3566935502008433,0.33674441430132634,0.21660413464125344,2.0006395451277177,0.9033018867924528
11380690,진관동,20231,2023,1,2023Q1,⑤ 성숙·정체,기존 강세,11368020727.529915,32661953181,0.34805085490548315,0.5882667362702935,1.0399859569205208,0.2959406542356711,0.33944670171928015,0.1983638428509203,1.317692735534434,0.8254716981132075
11380690,진관동,20232,2023,2,2023Q2,⑤ 성숙·정체,기존 강세,15769619811.287687,39221056834,0.4020702419629167,0.5896899639876746,1.3040898503295804,0.34749269913056624,0.3463763008349945,0.20558625664084776,2.388860787065332,0.9198113207547169
11380690,진관동,20233,2023,3,2023Q3,⑤ 성숙·정체,기존 강세,14780544100.337715,35032777579,0.4219061439535341,0.5917815628021289,1.0789834853446638,0.37879591148818054,0.33640932970340887,0.2283281976703695,2.246643844313649,0.9080188679245284
