행정동_코드,행정동,연도,상권티어,2030비중,2030소비_변화,20대_이동비율,20대_이동비율_변화,트렌드_유동인구,트렌드_유동인구_변화율,복합점수_분위,분위변화_현재,업종점수,금요효과,주말비중,야간비중,트렌드매출_비중,상권티어_코드,갭_2030소비,갭_20대이동,갭_평균,분위변화_next,타겟,타겟_레이블
11500615,우장산동,2024,⑦ 일반,0.1778897016104917,0.09842540601910921,7.38213861381242,-0.11864251271585591,2256541.21,11.660466007594783,0.4657210401891253,7.801418439716312,0.3498084425226604,1.1273519315687597,0.2322820567500924,0.3858191424839605,0.2966390900927605,0,-0.20094562647754138,0.20252540530850505,0.0007898894154818314,,,
11500620,공항동,2024,⑦ 일반,0.2241839116116547,-0.32113927925474794,5.983565788132828,-0.16722870619695662,3785680.7800000003,10.99673782223971,0.3215130023640662,6.855791962174951,0.4059477254774444,1.1367386210068653,0.2004456578968847,0.3070732772780971,0.2535614339768695,0,0.20330969267139476,0.2235106943183982,0.21341019349489648,,,
11500630,방화1동,2024,④ 잠재 후보,0.2261617295709846,-1.0646750721082898,3.96123745694145,-0.5597213168373387,1649103.3599999999,4.488003080181691,0.458628841607565,-0.4728132387706807,0.3425719732372398,1.206462484324816,0.2385992654296144,0.3376282242276078,0.294961341925314,3,0.07565011820330969,-0.10554827288718588,-0.014949077341938094,,,
11500640,방화2동,2024,⑦ 일반,0.2156110936842667,-0.9319975278074294,6.302719776811595,-0.30338654818152655,4730855.1,6.778063319475636,0.5957446808510638,1.1820330969267157,0.4962381129179243,1.0365187218013938,0.225632297152939,0.3736278492083397,0.2855651737636496,0,-0.12765957446808507,-0.01991529696480787,-0.07378743571644647,,,
11500641,방화3동,2024,⑥ 쇠퇴 주의,0.1907155675129624,-1.1931538512580497,1.9539630614874088,-0.45699711079387884,921350.58,-2.452603731429348,0.4775413711583924,-20.803782505910167,0.4670817208105058,1.0455449011922555,0.2307577519417766,0.3333062342165599,0.2851660093488108,1,-0.14657210401891257,-0.43725701096881897,-0.29191455749386575,,,
11530510,신도림동,2024,② 라이징스타,0.2982821182307236,2.455464863346318,8.595002304203113,-1.1080734065389564,3293871.95,22.238146415270066,0.7754137115839244,15.839243498817968,0.3861816712123747,1.2074601962139353,0.2508508822109184,0.4441235549478559,0.3269211509792817,5,0.01891252955082745,-0.04081655518582006,-0.010952012817496304,,,
11530520,구로1동,2024,⑦ 일반,0.1494689229475785,-0.25286884827319944,2.708810330814854,0.10862921629949485,449849.51,0.40207520613526615,0.0898345153664302,4.01891252955083,0.1710986616128899,1.1484521227092952,0.1955934362265438,0.3191125586766881,0.2507884567344997,0,0.028368794326241134,0.05945458415963607,0.043911689242938604,,,
11530530,구로2동,2024,⑦ 일반,0.0938658114903156,-0.08772682250244024,3.821022063044959,-0.3103076897632113,2067079.14,0.1577295442477311,0.0047281323877068,0.0,0.1109609452463454,0.9944044652412194,0.0639285182294047,0.1169872027571234,0.0850847294893766,0,0.009456264775413711,0.3317647586075538,0.17061051169148375,,,
11530540,구로3동,2024,⑦ 일반,0.3763601358143476,-3.16886485521527,10.669952956519731,-1.1312155523796825,3323873.98,0.9430678189574548,0.2458628841607565,-2.3640661938534286,0.5212522991204441,0.9279491286872664,0.1438624698338782,0.3646217526619248,0.2076699892659726,0,0.6643026004728132,0.5503456466449307,0.607324123558872,,,
11530550,구로4동,2024,⑦ 일반,0.1710434122067988,-1.8047187276504395,3.0898130556289254,-0.5983411152742848,1783505.96,-1.5432251564825528,0.3617021276595745,0.9456264775413781,0.3330161862184182,1.1037331221949236,0.2568417313769022,0.3326734203783273,0.3098133632723589,0,-0.17730496453900713,-0.1460623172330342,-0.16168364088602066,,,
11530560,구로5동,2024,⑦ 일반,0.3073336292478756,-1.9535948031620176,7.757013624408826,-0.46199029327755703,5037223.33,0.069223297662524,0.6501182033096927,-10.401891252955075,0.4259386913153833,1.1211074397422591,0.2456147126992502,0.3911031689063285,0.3107549731292952,0,0.16548463356973986,0.03234625166661065,0.09891544261817525,,,
11530595,가리봉동,2024,⑦ 일반,0.2112112352931242,-1.6755400384016212,4.092802089093176,-1.6334853815479509,455470.35,-10.20994557303948,0.4846335697399527,-6.382978723404259,0.2452795886620165,1.111305541683876,0.2700834360229409,0.4390724578595776,0.3372430956093762,0,-0.037825059101654845,-0.11259565504800956,-0.0752103570748322,,,
11530720,고척1동,2024,⑦ 일반,0.1881343482033783,-0.21871983645807003,6.357350680640181,-0.7618960869485925,2886522.22,6.210277399865127,0.1300236406619385,0.7092198581560294,0.2617082494089815,1.0679940636132748,0.2419213311335028,0.2855736440594345,0.2877156540018342,0,0.1843971631205674,0.45291474796365394,0.3186559555421107,,,
11530730,고척2동,2024,⑦ 일반,0.1551091053795361,0.6871202462864906,2.0625260469037463,-0.23729732333390086,685566.13,3.3167661677176774,0.2245862884160756,-7.09219858156028,0.2592399210435486,1.0970166529970555,0.2541279328537476,0.3296224784532921,0.3062599236947512,0,-0.08510638297872339,-0.1771929234871657,-0.13114965323294453,,,
11530740,개봉1동,2024,⑦ 일반,0.1854873825621716,-1.692757428220082,3.977242911748688,-0.4574357298297058,1642867.47,6.83158428400521,0.293144208037825,-13.475177304964541,0.2886689715181515,0.9906362734042676,0.2597556733385261,0.391079608507846,0.3208927858136427,0,0.0,0.06467569717544508,0.03233784858772254,,,
11530750,개봉2동,2024,④ 잠재 후보,0.2308009129058039,-1.5418606482108994,3.616397002747746,-0.47004758214739617,910375.16,3.9610301768598477,0.6808510638297872,-1.4184397163120588,0.349640024382864,1.195252493903613,0.2507645181056835,0.424828309054345,0.3199781781983102,3,-0.12765957446808507,-0.38227286477765454,-0.2549662196228698,,,
11530760,개봉3동,2024,⑦ 일반,0.1635292145188777,-1.4892722292304095,2.4848509429253767,-0.5083175142148706,1544937.74,58.62720069586038,0.5271867612293144,5.200945626477537,0.281589256733801,1.2889775611279315,0.2400240279708917,0.3723531296843504,0.3042763902809066,0,-0.3735224586288416,-0.411073017153485,-0.3922977378911633,,,
11530770,오류1동,2024,⑤ 성숙·정체,0.3106676948447606,-1.742120671156172,5.058450678687614,-0.48327616282954455,1569342.77,-9.144731040533738,0.7825059101654847,6.619385342789597,0.4736492458695236,1.1716257490462136,0.2532665852997036,0.3877674265765243,0.3164682341600031,2,0.04018912529550822,-0.3014632561370486,-0.1306370654207702,,,
