행정동,업종,연도,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,주중_매출_건수,주말_매출_건수,연령대_20_매출_금액,연령대_20_매출_건수,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액
가락2동,육류판매,2020,2859611641,110991,2045353256,814258385,78424,32567,79590637,3907,376272998,373119230,417415587,400081819,478463622,464269603,349988782
가락2동,육류판매,2021,6332733108,201944,4659863294,1672869814,146431,55513,219202535,8498,772785079,1095077278,832362293,817922759,1141715885,952921646,719948168
가락2동,육류판매,2022,5843880545,191839,4121771502,1722109043,139801,52038,239514262,8646,731192869,637780286,834998475,788195566,1129604306,991634451,730474592
가락2동,육류판매,2023,5034096958,172659,3504073089,1530023869,124091,48568,112221110,5638,581777484,597240986,702074990,689859232,933120397,897474563,632549306
가락2동,육류판매,2024,5482833286,187307,3538684104,1944149182,128811,58496,96954592,5150,785346070,507318410,627620200,764807748,853591676,944605065,999544117
가락2동,의료기기,2020,9912000000,14020,9861169230,50830770,13894,126,0,0,1305919335,1759225684,2988071704,2152125466,1655827041,31769231,19061539
가락2동,의료기기,2021,9162587259,17507,9035838983,126748276,17159,348,0,0,499600495,1277168415,1840297356,2608678813,2810093904,126748276,0
가락2동,의료기기,2022,9714577409,15619,9714577409,0,15619,0,0,0,940089104,1719629206,2191720751,2194863654,2668274694,0,0
가락2동,의료기기,2023,9786544593,13669,9786544593,0,13669,0,0,0,1796860995,1219274779,2271247303,1280584371,3218577145,0,0
가락2동,의료기기,2024,7885569090,12838,7610235757,275333333,12655,183,134695111,224,670275465,1103140311,2751797835,1439246315,1645775831,275333333,0
가락2동,의약품,2020,26229636743,498858,24689608980,1540027763,422536,76322,622684057,47805,5322544076,5130484468,4670128127,4794582593,4771869716,1510946666,29081097
가락2동,의약품,2021,33091303606,775742,30609217988,2482085618,672609,103133,801995293,69753,6407322952,5464284663,5344658451,6409739182,6983212740,2404330413,77755205
가락2동,의약품,2022,31244831228,853945,29237504802,2007326426,735945,118000,1054543868,65236,5368402749,5861306648,6156333618,4854078247,6997383540,1974671449,32654977
가락2동,의약품,2023,33162010856,1029051,31041951006,2120059850,889477,139574,869028310,64390,6558311631,6642744145,5561536058,5883167694,6396191478,2090503807,29556043
가락2동,의약품,2024,33461573292,966337,31316528170,2145045122,836930,129407,781415545,49769,6719418322,6000315477,6199593240,5719969729,6677231402,2142787691,2257431
가락2동,일반교습학원,2020,8305201046,30030,7136977674,1168223372,26349,3681,29676722,117,1739100134,1770436030,1389650995,1035784525,1202005990,961199265,207024107
가락2동,일반교습학원,2021,16504696589,63220,14820566399,1684130190,57659,5561,23801272,115,3150001236,3030162834,2912397358,2712974901,3015030070,1305314070,378816120
가락2동,일반교습학원,2022,25464302753,89306,23347279644,2117023109,82926,6380,32225963,62,5003942691,4520638748,4448949484,4526232536,4847516185,1928637114,188385995
가락2동,일반교습학원,2023,26460911559,97753,23984358720,2476552839,88108,9645,5610482,152,4804245733,4663095323,5533558027,4653929137,4329530500,2115593766,360959073
가락2동,일반교습학원,2024,25634002057,95988,23434223971,2199778086,86446,9542,3190348,121,5703702979,5067099948,4228079263,4215392842,4219948939,1791010962,408767124
가락2동,일반의류,2020,731888981,2624,648138666,83750315,2277,347,2177225,45,66610105,129599172,140421146,135897107,175611136,83750315,0
가락2동,일반의류,2021,581538929,12185,461605824,119933105,9338,2847,22563884,469,94416182,98030481,82162817,83060473,103935871,89363983,30569122
가락2동,일반의류,2022,337890639,4951,284724538,53166101,4035,916,16803066,168,41952524,60982990,58731285,51942393,71115346,46114189,7051912
가락2동,일반의류,2023,325115308,2856,281735942,43379366,2492,364,64268,6,55104743,37691714,79631740,62039712,47268033,39060041,4319325
가락2동,일반의류,2024,432693959,4306,336577458,96116501,3385,921,6549556,76,41947589,76482186,88774372,68629650,60743661,89453021,6663480
가락2동,일반의원,2020,14651576913,585433,12350642162,2300934751,499864,85569,1104272487,48831,2921671978,2594126478,2211111672,1921209893,2702522141,2300934751,0
가락2동,일반의원,2021,16602759689,696115,13854661511,2748098178,593109,103006,1093269010,53714,3242096005,2804211838,2365329183,2303537948,3139486537,2748098178,0
가락2동,일반의원,2022,19078198757,814735,16142604834,2935593923,693182,121553,1210135834,57523,3371188855,3343110865,3021083230,2701619865,3705602019,2909194987,26398936
가락2동,일반의원,2023,22224460520,869089,18298332337,3926128183,739693,129396,1368278542,51864,4083881438,3649515912,3569928264,2881113768,4113892955,3872108755,54019428
가락2동,일반의원,2024,23112686809,818516,18755958661,4356728148,691351,127165,1060567286,41024,4411391619,3807321496,3217904442,3000080271,4319260833,4234460842,122267306
가락2동,일식음식점,2020,972637558,32743,685301294,287336264,23262,9481,160743870,6190,62614177,149870041,142857069,154041956,175918051,161383719,125952545
가락2동,일식음식점,2021,482954416,14214,368064392,114890024,10712,3502,74589149,2799,53445248,70241069,73888825,74803986,95685264,87425369,27464655
가락2동,일식음식점,2022,877094085,27534,617117980,259976105,19603,7931,102492394,3490,43964312,126494388,123931414,145532756,177195110,153920031,106056074
가락2동,일식음식점,2023,464058034,13001,349048184,115009850,9603,3398,48165706,1791,32276599,69937839,73511339,78947447,94374960,82427482,32582368
가락2동,일식음식점,2024,374425933,10472,273230245,101195688,7686,2786,39512905,1375,31570033,51495936,51957455,62444688,75762133,82533549,18662139
가락2동,자동차미용,2021,44781917,531,32678058,12103859,401,130,4282359,48,4541896,6500221,8010254,5839581,7786106,12103859,0
가락2동,자동차미용,2022,82214223,602,68600331,13613892,472,130,4152591,60,43944320,2666153,6618193,6358654,9013011,13613892,0
가락2동,자동차미용,2023,51470893,590,47577840,3893053,542,48,1297684,24,3763286,9862404,16020507,10051158,7880485,3893053,0
가락2동,자동차미용,2024,19536052,201,14345314,5190738,166,35,0,0,1427453,1179713,3680705,4813231,3244212,5190738,0
가락2동,자동차수리,2020,6727974359,32369,5673699335,1054275024,27221,5148,230080338,1296,1083549563,1124221214,1170135957,1216747573,1079045028,1024189387,30085637
가락2동,자동차수리,2021,7564146455,38665,6408180972,1155965483,32657,6008,351363563,1745,1140943145,1158485313,1422993734,1242999579,1442759201,1142454656,13510827
가락2동,자동차수리,2022,7347278618,36171,6310706685,1036571933,31037,5134,254033578,1135,1203913554,1200320556,1267982995,1218153499,1420336081,1007600719,28971214
가락2동,자동차수리,2023,6836702169,34134,6066933327,769768842,29996,4138,235247248,992,1273911955,980478775,1261504073,1230850459,1320188065,754440285,15328557
가락2동,자동차수리,2024,7610343651,32713,6932751740,677591911,29095,3618,158698437,845,1218825302,1557499430,1195407946,1624750551,1336268511,673652783,3939128
가락2동,자전거 및 기타운송장비,2021,618728483,6623,414155752,204572731,4132,2491,28130821,605,88684982,78862548,16559436,162339092,67709694,94629395,109943336
가락2동,자전거 및 기타운송장비,2022,986543287,8945,577372350,409170937,4984,3961,73668151,716,115123466,126332932,111726659,81268619,142920674,269958444,139212493
가락2동,전자상거래업,2020,24000000,13,24000000,0,13,0,0,0,1483146,11707865,2808989,0,8000000,0,0
가락2동,전자상거래업,2021,8000000,2,8000000,0,2,0,0,0,0,0,8000000,0,0,0,0
가락2동,전자상거래업,2022,16000000,24,16000000,0,24,0,0,0,0,0,8000000,8000000,0,0,0
가락2동,전자상거래업,2023,16000000,13,16000000,0,13,0,8000000,10,16000000,0,0,0,0,0,0
가락2동,전자상거래업,2024,1680878,106,176935,1503943,18,88,601577,35,176935,0,0,0,0,1273928,230015
가락2동,제과점,2020,4154631298,434491,2928452413,1226178885,309444,125047,441034499,61185,538335986,556150874,654572380,551762359,627630814,639547619,586631266
가락2동,제과점,2021,4272768320,413716,2979470714,1293297606,295588,118128,391401239,49544,548691385,557390193,665540258,521599595,686249283,699868618,593428988
가락2동,제과점,2022,4612210432,426373,3168597650,1443612782,302431,123942,348867727,40714,617893009,629850389,656867696,538500764,725485792,744086823,699525959
가락2동,제과점,2023,3605610292,328781,2511666983,1093943309,236160,92621,230371120,27033,527803079,443710568,537945447,460220720,541987169,545025846,548917463
가락2동,제과점,2024,2920493093,276139,2084952448,835540645,199889,76250,145348749,19469,438156724,440588144,399032116,379665924,427509540,432114310,403426335
가락2동,조명용품,2020,2366588473,56759,2012603212,353985261,47337,9422,22748948,1476,437194796,412335804,448878594,426664624,287529394,314428098,39557163
가락2동,조명용품,2021,2544612299,57225,2197032402,347579897,47206,10019,62863498,1855,520341049,656584872,444404137,201432990,374269354,311083318,36496579
가락2동,조명용품,2022,2519304526,53359,2241558548,277745978,45391,7968,57924760,1073,467870501,462146255,335007341,424968026,551566425,271887833,5858145
가락2동,조명용품,2023,1803552759,47177,1626956664,176596095,41357,5820,23183939,1070,317722078,318039113,275544817,398393184,317257472,162612623,13983472
가락2동,조명용품,2024,1920421518,45405,1622375261,298046257,38735,6670,16311983,437,467717963,312347187,257379597,298965545,285964969,286697320,11348937
가락2동,중식음식점,2020,1792533819,60738,1158325349,634208470,44834,15904,146441261,8109,204345922,235897945,240255869,235588761,242236852,291381387,342827083
가락2동,중식음식점,2021,1962105299,71531,1324326812,637778487,53970,17561,149945506,9054,251749236,253016734,256528467,254121404,308910971,319780240,317998247
가락2동,중식음식점,2022,2869491414,84905,1842813264,1026678150,62802,22103,171702211,8816,349309450,365860152,352922677,377889589,396831396,497275041,529403109
가락2동,중식음식점,2023,3407344500,90875,2112037758,1295306742,67658,23217,164048037,7629,385291109,434463941,363967474,458846215,469469019,667977355,627329387
가락2동,중식음식점,2024,3361647390,89972,2333502912,1028144478,68903,21069,131610855,6818,436610828,430576272,484551902,486728593,495035317,458520732,569623746
가락2동,철물점,2020,109749719,2438,95046025,14703694,2057,381,2016772,213,21656294,34390911,13800815,15374175,9823830,10582941,4120753
가락2동,철물점,2021,193367113,3329,154616505,38750608,2762,567,3413023,274,43922717,32489911,14593858,27190215,36419804,37069608,1681000
가락2동,철물점,2022,382685205,12502,288580876,94104329,10795,1707,17491214,1373,59291963,53693005,57943097,42218048,75434763,91855059,2249270
가락2동,철물점,2023,338982397,3823,283173562,55808835,3007,816,50829939,498,39966154,128510709,96327294,3516376,14853029,26925251,28883584
가락2동,철물점,2024,185309081,3073,177806651,7502430,2756,317,709889,66,49832339,35289183,34891208,22529870,35264051,6447974,1054456
가락2동,청과상,2020,4516719233,323508,3417294603,1099424630,227540,95968,244411078,36785,581883620,682610841,667778821,711595971,773425350,555162873,544261757
가락2동,청과상,2021,8126642217,511060,6076895699,2049746518,375897,135163,428241157,42629,1215338545,1325379628,1178085050,1141610208,1216482268,1367283265,682463253
가락2동,청과상,2022,6803408730,457460,4991168366,1812240364,322645,134815,295323981,51346,894356370,1015845768,878498663,892284940,1310182625,1174922433,637317931
가락2동,청과상,2023,2798854278,132175,2330656624,468197654,99114,33061,93953478,15413,290916346,506515682,853010459,262370113,417844024,315244000,152953654
가락2동,청과상,2024,1246641227,56115,1173197377,73443850,52363,3752,7566925,931,218053720,227777120,258664717,273724993,194976827,69622704,3821146
가락2동,치과의원,2020,8634527079,76146,7307532508,1326994571,64772,11374,656001688,8445,1662189427,1890972774,968309789,1406036119,1380024399,1326994571,0
가락2동,치과의원,2021,9446618295,80677,8027975239,1418643056,67858,12819,596239239,7002,1540406533,1709360861,1173182208,1682750825,1922274812,1418643056,0
가락2동,치과의원,2022,10134713841,88024,8771062707,1363651134,74355,13669,518048647,6109,1809254520,1887298315,1572510378,1391126217,2110873277,1363579111,72023
가락2동,치과의원,2023,10075001332,87433,8356238426,1718762906,72145,15288,479035843,5315,1753511993,1564865625,1539112581,1434895874,2063852353,1718762906,0
가락2동,치과의원,2024,11294249323,87078,9215468870,2078780453,70343,16735,503434209,4415,1889838037,1962607928,1831751164,1527774806,2003496935,2078780453,0
가락2동,치킨전문점,2020,790280210,41143,527658299,262621911,27976,13167,128681988,7457,83385617,92162384,100266139,106451950,145392209,143547631,119074280
가락2동,치킨전문점,2021,1234292829,68859,814741156,419551673,45634,23225,163330056,10655,117869597,160340675,159184557,150142874,227203453,218784153,200767520
가락2동,치킨전문점,2022,1156413583,59330,765456761,390956822,39027,20303,114526830,7108,119760582,140451826,143032236,147881776,214330341,201937479,189019343
가락2동,치킨전문점,2023,1087243411,51448,715614858,371628553,33150,18298,106749156,5934,131257830,134253349,124081751,141911237,184110691,188025427,183603126
가락2동,치킨전문점,2024,903771319,39576,616628438,287142881,26341,13235,75102424,3819,102363731,129549858,94251114,127579164,162884571,154397174,132745707
가락2동,커피-음료,2020,2002698313,333098,1492541842,510156471,249843,83255,427256929,84968,269303266,306508288,313447163,309041259,294241866,267078408,243078063
가락2동,커피-음료,2021,2311128811,386393,1660445867,650682944,278266,108127,456078295,86900,281462664,349812511,343239208,339312067,346619417,344469752,306213192
가락2동,커피-음료,2022,2959874803,421617,2023018707,936856096,294782,126835,459583540,75548,346758817,434356628,410792701,388364994,442745567,464779435,472076661
가락2동,커피-음료,2023,3243850110,451723,2195716585,1048133525,313723,138000,425425010,70033,373561601,437652567,434661797,442774878,507065742,518899873,529233652
가락2동,커피-음료,2024,2961319083,445163,2045604182,915714901,312697,132466,357060555,63238,400382657,409141072,399317087,410478871,426284495,452245415,463469486
가락2동,컴퓨터및주변장치판매,2020,185835076,1335,130663580,55171496,850,485,5098355,305,100146278,10609436,3034736,14081173,2791957,52743707,2427789
가락2동,컴퓨터및주변장치판매,2021,92073882,970,80299107,11774775,727,243,546252,121,22881907,0,24217191,0,33200009,11774775,0
가락2동,컴퓨터및주변장치판매,2022,28186626,425,25151890,3034736,303,122,1213894,60,20029256,0,0,2087898,3034736,3034736,0
가락2동,컴퓨터및주변장치판매,2023,54685938,363,30347357,24338581,241,122,0,0,0,21243150,3338209,2427789,3338209,24338581,0
가락2동,컴퓨터및주변장치판매,2024,151402966,668,77476804,73926162,485,183,1487021,61,12138943,0,41393796,17874594,6069471,73926162,0
가락2동,패스트푸드점,2020,2207760960,240056,1483019523,724741437,165772,74284,435650497,53012,265504821,282525543,308716890,315833973,310438296,380372516,344368921
가락2동,패스트푸드점,2021,818782643,80701,589522700,229259943,59719,20982,150766673,17701,110760771,113977032,117426443,115367945,131990509,121955367,107304576
가락2동,패스트푸드점,2022,2024229677,215334,1319716060,704513617,146605,68729,310195255,36852,255618658,248197833,258793858,261405012,295700699,361730258,342783359
가락2동,패스트푸드점,2023,2314943185,232640,1499984057,814959128,158054,74586,328030047,36534,288969678,284774249,298431573,287969877,339838680,417530062,397429066
